word,word_count,rank,,Total,120432
kontaktpunkten,1,11322,,,
frsvarets,1,11323,,,
radioanstalt,1,11324,,,
resursfr-stärkningar,1,11325,,,
verk-samheter,1,11326,,,
intervjuer,1,11327,,,
utfrt,1,11328,,,
uppfjningen,1,11329,,,
ansvarsutkrävandet,1,11330,,,
svagt,1,11331,,,
statskontorets,1,11332,,,
processtyrningen,1,11333,,,
samsyn,1,11334,,,
involveras,1,11335,,,
noas,1,11336,,,
gisslanfritagning,1,11337,,,
terrorhotet,1,11338,,,
kapaciteten,1,11339,,,
forensiskt,1,11340,,,
analyseras,1,11341,,,
avfärda,1,11342,,,
hänvisats,1,11343,,,
komplexiteten,1,11344,,,
sorters,1,11345,,,
riksrevisionens,1,11346,,,
utfrda,1,11347,,,
handläggningstider,1,11348,,,
beställningar,1,11349,,,
ineffektivitet,1,11350,,,
beställningstjänsten,1,11351,,,
grundkompetensen,1,11352,,,
ingripandepersonalen,1,11353,,,
frbättringsarbete,1,11354,,,
nfcs,1,11355,,,
forensiker,1,11356,,,
utfas,1,11357,,,
personalstyrkan,1,11358,,,
it,1,11359,,,
modernisering,1,11360,,,
rar,1,11361,,,
rationell,1,11362,,,
anmälningsrutin,1,11363,,,
utvecklades,1,11364,,,
effektiviteten,1,11365,,,
skningar,1,11366,,,
digitaliseringsprocessen,1,11367,,,
vitalt,1,11368,,,
spaningsverksamheten,1,11369,,,
ändamål,1,11370,,,
eftergymnasial,1,11371,,,
aspirantutbildning,1,11372,,,
polishskolan,1,11373,,,
ombilda,1,11374,,,
nyutexaminerade,1,11375,,,
studieskulder,1,11376,,,
betalda,1,11377,,,
verksamhetsfrlagda,1,11378,,,
aspirantutbildningen,1,11379,,,
akademisering,1,11380,,,
hskoleexamen,1,11381,,,
politiseras,1,11382,,,
in-slag,1,11383,,,
jämställdhets-och,1,11384,,,
mångfaldsteorier,1,11385,,,
’polis,1,11386,,,
framtiden’,1,11387,,,
patrullerar,1,11388,,,
kriminaliteten,1,11389,,,
frontlinjen,1,11390,,,
tom,1,11391,,,
symbolpolitik,1,11392,,,
drmyrke,1,11393,,,
antagen,1,11394,,,
skt,1,11395,,,
åtråvärda,1,11396,,,
garanterat,1,11397,,,
kår,1,11398,,,
kvalificerar,1,11399,,,
sänkts,1,11400,,,
kåren,1,11401,,,
heterogen,1,11402,,,
ersatts,1,11403,,,
antagningskraven,1,11404,,,
frvärrar,1,11405,,,
lämpar,1,11406,,,
belastar,1,11407,,,
utft,1,11408,,,
hskoleprov,1,11409,,,
begåvningskraven,1,11410,,,
tumma,1,11411,,,
frväntningarna,1,11412,,,
skande,1,11413,,,
skandes,1,11414,,,
muskelstyrkan,1,11415,,,
graderas,1,11416,,,
niogradig,1,11417,,,
kapacitetsskala,1,11418,,,
nackdelar,1,11419,,,
presterar,1,11420,,,
personens,1,11421,,,
minoritetsgrupper,1,11422,,,
utexaminera,1,11423,,,
varierande,1,11424,,,
ber,1,11425,,,
juridik,1,11426,,,
vapen-och,1,11427,,,
taktikträning,1,11428,,,
resonemang,1,11429,,,
statsvetenskap,1,11430,,,
kriminologi,1,11431,,,
utbildningstiden,1,11432,,,
hotet,1,11433,,,
våldsamheterna,1,11434,,,
forterna,1,11435,,,
våldtäktsanmälningar,1,11436,,,
återvänder,1,11437,,,
poliskåren,1,11438,,,
7000,1,11439,,,
2025,1,11440,,,
ning,1,11441,,,
1650,1,11442,,,
upprepas,1,11443,,,
understiga,1,11444,,,
frväntade,1,11445,,,
uppsägningar,1,11446,,,
genomfde,1,11447,,,
ingripandeverksamheten,1,11448,,,
rycker,1,11449,,,
112-larm,1,11450,,,
resulterat,1,11451,,,
sjk,1,11452,,,
decennium,1,11453,,,
vändning,1,11454,,,
frestående,1,11455,,,
täcka,1,11456,,,
bortfallet,1,11457,,,
tomma,1,11458,,,
vittnesmålen,1,11459,,,
rättsapparaten,1,11460,,,
introduktion,1,11461,,,
polisler,1,11462,,,
novus,1,11463,,,
beställd,1,11464,,,
uppklarningen,1,11465,,,
fjt,1,11466,,,
organisationsfändringar,1,11467,,,
personalresurser,1,11468,,,
släpat,1,11469,,,
offentlighetsanställdas,1,11470,,,
oundvikligen,1,11471,,,
polislner,1,11472,,,
lesatsning,1,11473,,,
1475,1,11474,,,
obekväma,1,11475,,,
frtjänat,1,11476,,,
plånboken,1,11477,,,
utslitna,1,11478,,,
bisysslor,1,11479,,,
belamrar,1,11480,,,
civilanställda,1,11481,,,
tillståndsgivning,1,11482,,,
cirkustält,1,11483,,,
omhändertagna,1,11484,,,
berusade,1,11485,,,
inspektion,1,11486,,,
istappar,1,11487,,,
hittegods,1,11488,,,
handräckningstransporter,1,11489,,,
ungdomshem,1,11490,,,
dylikt,1,11491,,,
fleråriga,1,11492,,,
polisutbildningar,1,11493,,,
turlagsadministratrer,1,11494,,,
uppsatta,1,11495,,,
poster,1,11496,,,
polisiärt,1,11497,,,
motivation,1,11498,,,
on,1,11499,,,
vänds,1,11500,,,
kvalitativt,1,11501,,,
kvantitativa,1,11502,,,
genererar,1,11503,,,
pinnjakten,1,11504,,,
leta,1,11505,,,
mätmetod,1,11506,,,
kvalitativa,1,11507,,,
uttryckt,1,11508,,,
vapenarsenal,1,11509,,,
duger,1,11510,,,
uppmärksammades,1,11511,,,
larmade,1,11512,,,
saknades,1,11513,,,
skyddsvästar,1,11514,,,
ballistiska,1,11515,,,
hjälmar,1,11516,,,
kommunikationsradio,1,11517,,,
fstärkningsvapnet,1,11518,,,
mp5,1,11519,,,
klen,1,11520,,,
magasin,1,11521,,,
556,1,11522,,,
rikspolisstyrelsens,1,11523,,,
frfattningssamling,1,11524,,,
huvudbonad,1,11525,,,
huvudduk,1,11526,,,
kippa,1,11527,,,
turban,1,11528,,,
militär,1,11529,,,
uniformerna,1,11530,,,
sortens,1,11531,,,
tjänsteutvningen,1,11532,,,
bevissäkring,1,11533,,,
påslagen,1,11534,,,
kamera,1,11535,,,
dämpande,1,11536,,,
interagerar,1,11537,,,
bevismaterial,1,11538,,,
inspelad,1,11539,,,
standardutrustningen,1,11540,,,
polisväsende,1,11541,,,
välstrukturerad,1,11542,,,
upploppsstämning,1,11543,,,
grn,1,11544,,,
brandoch,1,11545,,,
ambulansmän,1,11546,,,
uppeldade,1,11547,,,
utmärkande,1,11548,,,
polisinsatserna,1,11549,,,
åtalas,1,11550,,,
gripanden,1,11551,,,
provocera,1,11552,,,
skadegrelse,1,11553,,,
felbedmning,1,11554,,,
gängen,1,11555,,,
skyller,1,11556,,,
handfallenhet,1,11557,,,
taktik,1,11558,,,
dialog-och,1,11559,,,
fståelseverksamhet,1,11560,,,
sviktar,1,11561,,,
tvångsmakt,1,11562,,,
fallerar,1,11563,,,
tårgas,1,11564,,,
vattenkanoner,1,11565,,,
lagfs,1,11566,,,
upploppen,1,11567,,,
upph,1,11568,,,
promenera,1,11569,,,
provocerande,1,11570,,,
yrkesutning,1,11571,,,
plocka,1,11572,,,
signalen,1,11573,,,
oantastliga,1,11574,,,
anhållas,1,11575,,,
häktning,1,11576,,,
polisbefäl,1,11577,,,
frihetsbervandet,1,11578,,,
verstiga,1,11579,,,
mellansteg,1,11580,,,
gripande,1,11581,,,
anhållande,1,11582,,,
erens,1,11583,,,
fundersningen,1,11584,,,
avslutats,1,11585,,,
väckts,1,11586,,,
frikännande,1,11587,,,
dom,1,11588,,,
meddelats,1,11589,,,
brottsmisstanke,1,11590,,,
frihetsberandet,1,11591,,,
avsåg,1,11592,,,
tvångsåtgärder,1,11593,,,
1998714,1,11594,,,
däribland,1,11595,,,
bevisinsamlare,1,11596,,,
operativtingripande,1,11597,,,
ledningstyrning,1,11598,,,
underrättelse,1,11599,,,
spaningsuppgifter,1,11600,,,
lagfras,1,11601,,,
spåra,1,11602,,,
oskadliggra,1,11603,,,
vardagliga,1,11604,,,
sifo,1,11605,,,
ställde,1,11606,,,
nittio,1,11607,,,
installationer,1,11608,,,
drare,1,11609,,,
misslyckats,1,11610,,,
åsikten,1,11611,,,
integritetshinder,1,11612,,,
anmälningsplikt,1,11613,,,
kamerabevakningslagen,1,11614,,,
kontrollfunktion,1,11615,,,
tillsynsmyndigheten,1,11616,,,
aggressiv,1,11617,,,
kniv,1,11618,,,
träff,1,11619,,,
vågar,1,11620,,,
våldstrappan,1,11621,,,
anmälaren,1,11622,,,
våldsamt,1,11623,,,
verge,1,11624,,,
brottsbelastade,1,11625,,,
stkiga,1,11626,,,
krogmiljer,1,11627,,,
anmäler,1,11628,,,
parkeringsskada,1,11629,,,
betydelser,1,11630,,,
polislagen,1,11631,,,
kvälls-och,1,11632,,,
dagtidspet,1,11633,,,
kontaktcenter,1,11634,,,
frvärrad,1,11635,,,
nedprioriteras,1,11636,,,
inlämning,1,11637,,,
ra,1,11638,,,
tillräkneliga,1,11639,,,
generelle,1,11640,,,
borttappade,1,11641,,,
frsäkringsärenden,1,11642,,,
avskrivs,1,11643,,,
av-visa,1,11644,,,
avvisas,1,11645,,,
reglerat,1,11646,,,
domstolen,1,11647,,,
nyttjas,1,11648,,,
beivra,1,11649,,,
alternativet,1,11650,,,
motsatsfhållande,1,11651,,,
stld,1,11652,,,
normalgraden,1,11653,,,
mängdbrottslighet,1,11654,,,
påkallat,1,11655,,,
tobaks-och,1,11656,,,
alkoholfsäljning,1,11657,,,
telefonavlyssning,1,11658,,,
buggning,1,11659,,,
rådets,1,11660,,,
omges,1,11661,,,
stränga,1,11662,,,
restriktivitet,1,11663,,,
smal,1,11664,,,
träffyta,1,11665,,,
danmarks,1,11666,,,
frberedelse,1,11667,,,
rumsavlyssning,1,11668,,,
sekretessbarriären,1,11669,,,
gällt,1,11670,,,
ifall,1,11671,,,
extremistisk,1,11672,,,
påträffat,1,11673,,,
svurit,1,11674,,,
trohet,1,11675,,,
terrororganisation,1,11676,,,
generalklausul,1,11677,,,
fältet,1,11678,,,
rjs,1,11679,,,
väger,1,11680,,,
samordnare,1,11681,,,
instämt,1,11682,,,
jobbar,1,11683,,,
klarhet,1,11684,,,
misstänkta,1,11685,,,
extremister,1,11686,,,
nedläggningen,1,11687,,,
omfattades,1,11688,,,
veckors,1,11689,,,
efterutbildning,1,11690,,,
varsel,1,11691,,,
stockholmsområdet,1,11692,,,
händelser,1,11693,,,
avspärrning,1,11694,,,
befolkningsskydd,1,11695,,,
skickade,1,11696,,,
vervägande,1,11697,,,
avvecklades,1,11698,,,
anfrdes,1,11699,,,
nyttjandet,1,11700,,,
skälen,1,11701,,,
avslog,1,11702,,,
terrorattack,1,11703,,,
numerären,1,11704,,,
kravaller,1,11705,,,
utspelats,1,11706,,,
husby,1,11707,,,
dränerat,1,11708,,,
tycks,1,11709,,,
fstärkningsresurser,1,11710,,,
polisfbundet,1,11711,,,
hot-och,1,11712,,,
sten-eller,1,11713,,,
flaskkastning,1,11714,,,
freteelse,1,11715,,,
svarsalternativ,1,11716,,,
2008,1,11717,,,
ingripandepoliserna,1,11718,,,
tvekan,1,11719,,,
tvivel,1,11720,,,
ambulanspersonal,1,11721,,,
brandmän,1,11722,,,
minimistraffet,1,11723,,,
straffskalan,1,11724,,,
likställa,1,11725,,,
våldsam,1,11726,,,
strning,1,11727,,,
vandalisering,1,11728,,,
utryckningsverksamhet,1,11729,,,
viker,1,11730,,,
mota,1,11731,,,
fs,1,11732,,,
motreaktion,1,11733,,,
ledet,1,11734,,,
#NAME?,1,11735,,,
trakasserierna,1,11736,,,
biljakter,1,11737,,,
farligaste,1,11738,,,
motordrivet,1,11739,,,
livsfara,1,11740,,,
lagfring,1,11741,,,
agerandet,1,11742,,,
kriminaliseras,1,11743,,,
straffvärdet,1,11744,,,
oansvarigt,1,11745,,,
kännbar,1,11746,,,
laserstrålning,1,11747,,,
mätning,1,11748,,,
underhållande,1,11749,,,
tillställningar,1,11750,,,
syn-och,1,11751,,,
brännskador,1,11752,,,
felaktig,1,11753,,,
använts,1,11754,,,
mw,1,11755,,,
trakassera,1,11756,,,
piloter,1,11757,,,
3b,1,11758,,,
luftrummet,1,11759,,,
verträdelse,1,11760,,,
rendera,1,11761,,,
strålskyddslagen,1,11762,,,
beskaffenhet,1,11763,,,
infrsel,1,11764,,,
innehav,1,11765,,,
fhoppningsvis,1,11766,,,
gonen,1,11767,,,
sikta,1,11768,,,
konsekvenserna,1,11769,,,
inneha,1,11770,,,
synnerliga,1,11771,,,
polisman,1,11772,,,
tjänstepistol,1,11773,,,
bekämpning,1,11774,,,
rustat,1,11775,,,
terrorattentat,1,11776,,,
ingripa,1,11777,,,
filmas,1,11778,,,
ingripande,1,11779,,,
måltavlor,1,11780,,,
undgå,1,11781,,,
rättvisan,1,11782,,,
anonymiseras,1,11783,,,
gripandet,1,11784,,,
kränkning,1,11785,,,
offret,1,11786,,,
tåla,1,11787,,,
offrets,1,11788,,,
frmildrande,1,11789,,,
omständighet,1,11790,,,
yrkesutningen,1,11791,,,
bp,1,11792,,,
579,1,11793,,,
820,1,11794,,,
282,1,11795,,,
polislnesatsning,1,11796,,,
475,1,11797,,,
515,1,11798,,,
650,1,11799,,,
civil,1,11800,,,
it-satsning,1,11801,,,
återinfrandet,1,11802,,,
44,1,11803,,,
65,1,11804,,,
182,1,11805,,,
465,1,11806,,,
245,1,11807,,,
hop-pas,1,11808,,,
socialismens,1,11809,,,
liberalismens,1,11810,,,
teorier,1,11811,,,
inta,1,11812,,,
verklighetsanpassat,1,11813,,,
frhållningssätt,1,11814,,,
stakar,1,11815,,,
visioner,1,11816,,,
motsättning,1,11817,,,
snderfall,1,11818,,,
upprätthålls,1,11819,,,
återstår,1,11820,,,
starkes,1,11821,,,
vakuum,1,11822,,,
fyllas,1,11823,,,
retirerar,1,11824,,,
#NAME?,1,11825,,,
marttinen,1,11826,,,
rättspolitisk,1,11827,,,
talesperson,1,11828,,,
1981,1,11829,,,
snedfrdelningen,1,11830,,,
uppfrsbacke,1,11831,,,
hämmande,1,11832,,,
knsroller,1,11833,,,
departement,1,11834,,,
genusbudgetering,1,11835,,,
kvinno-och,1,11836,,,
brottsofferjourers,1,11837,,,
samtyckte,1,11838,,,
våldtäktslagstiftningen,1,11839,,,
regeringsfrklaringen,1,11840,,,
utsåg,1,11841,,,
statsråden,1,11842,,,
betalt,1,11843,,,
blockverskridande,1,11844,,,
ostrt,1,11845,,,
berättigat,1,11846,,,
ifrågasätts,1,11847,,,
riksdagsparti,1,11848,,,
meningsskiljaktigheter,1,11849,,,
symboliska,1,11850,,,
frdelningspolitiska,1,11851,,,
statistisk,1,11852,,,
budgetpolitiska,1,11853,,,
asylpolitiken,1,11854,,,
underlaget,1,11855,,,
skrivelser,1,11856,,,
analyser,1,11857,,,
utvärderat,1,11858,,,
asylpolitik,1,11859,,,
statsminister,1,11860,,,
inkomstskillnader,1,11861,,,
aggregerade,1,11862,,,
inkomstdecil,1,11863,,,
stabiliserats,1,11864,,,
rapporterat,1,11865,,,
expandera,1,11866,,,
inriktningen,1,11867,,,
nämnvärt,1,11868,,,
migrationsstrmmen,1,11869,,,
vidtagits,1,11870,,,
migrationsmyndighetens,1,11871,,,
delegerats,1,11872,,,
trygghetsområdet,1,11873,,,
knsobalans,1,11874,,,
utpekade,1,11875,,,
uppfljningsprocessen,1,11876,,,
skatteoch,1,11877,,,
transfereringssystemen,1,11878,,,
statiska,1,11879,,,
tidsperioden,1,11880,,,
freslagit,1,11881,,,
regeringarnas,1,11882,,,
avseendena,1,11883,,,
återgår,1,11884,,,
dito,1,11885,,,
791,1,11886,,,
797,1,11887,,,
777,1,11888,,,
768,1,11889,,,
statisk,1,11890,,,
beteendemnster,1,11891,,,
jobbskatteavdraget,1,11892,,,
borttagandet,1,11893,,,
uppräkningen,1,11894,,,
skiktgränserna,1,11895,,,
tillägget,1,11896,,,
grundavdraget,1,11897,,,
rot-och,1,11898,,,
rut-avdragen,1,11899,,,
mikroproducerad,1,11900,,,
frnybar,1,11901,,,
investeringssparkonton,1,11902,,,
beloppsgräns,1,11903,,,
privatbostad,1,11904,,,
51,1,11905,,,
ersättningsgrad,1,11906,,,
inkomstrelaterad,1,11907,,,
garantidel,1,11908,,,
aktivitetsersättningen,1,11909,,,
golv,1,11910,,,
barnbidrag,1,11911,,,
grundbelopp,1,11912,,,
flerbarnstillägg,1,11913,,,
studiehjälp,1,11914,,,
1250,1,11915,,,
studiemedel,1,11916,,,
lånedel,1,11917,,,
bidragsdel,1,11918,,,
expeditionsavgift,1,11919,,,
csn,1,11920,,,
grundnivå,1,11921,,,
fribelopp,1,11922,,,
1573,1,11923,,,
växelvis,1,11924,,,
umgängesbidrag,1,11925,,,
inkomstgräns,1,11926,,,
äldrefrsrjningsstd,1,11927,,,
ovannämnda,1,11928,,,
medelvärde,1,11929,,,
339,1,11930,,,
-19,1,11931,,,
260,1,11932,,,
-24,1,11933,,,
nettot,1,11934,,,
uppdelade,1,11935,,,
inkomstdeciler,1,11936,,,
statistiska,1,11937,,,
centralbyråns,1,11938,,,
mikrosimuleringsmodell,1,11939,,,
fasit,1,11940,,,
registerbaserade,1,11941,,,
mstar,1,11942,,,
utfallsdata,1,11943,,,
tolkningen,1,11944,,,
hushållsgemensamma,1,11945,,,
hushållen,1,11946,,,
tagen,1,11947,,,
ledde,1,11948,,,
decemberverenskommelsen,1,11949,,,
alliansen,1,11950,,,
budgetsamarbetet,1,11951,,,
spretig,1,11952,,,
budgetpolitik,1,11953,,,
skattesänkningar,1,11954,,,
hginkomsttagare,1,11955,,,
framstår,1,11956,,,
prioriterats,1,11957,,,
januariavtalets,1,11958,,,
partiers,1,11959,,,
511,1,11960,,,
489,1,11961,,,
gynnat,1,11962,,,
inkomstdecilerna,1,11963,,,
implementeringen,1,11964,,,
våldet,1,11965,,,
åsa,1,11966,,,
lindhagen,1,11967,,,
jämställdhetsminister,1,11968,,,
redogr,1,11969,,,
trygghetsunderskning,1,11970,,,
enkäten,1,11971,,,
undersker,1,11972,,,
rapporteras,1,11973,,,
frklarats,1,11974,,,
upplevs,1,11975,,,
mätperioden,1,11976,,,
misshandelsbrott,1,11977,,,
särredovisar,1,11978,,,
preliminära,1,11979,,,
anmäldes,1,11980,,,
20181,1,11981,,,
mätte,1,11982,,,
uppgavs,1,11983,,,
procent2,1,11984,,,
varierat,1,11985,,,
2005,1,11986,,,
brottstyp,1,11987,,,
anmälnings,1,11988,,,
statistikdatabasen,1,11989,,,
benägenheten,1,11990,,,
stigit,1,11991,,,
nedåtgående,1,11992,,,
spann3,1,11993,,,
277,1,11994,,,
266,1,11995,,,
brottskategorin,1,11996,,,
20062012,1,11997,,,
jämfras,1,11998,,,
20062014,1,11999,,,
sexualbrottanmälda,1,12000,,,
19000,1,12001,,,
18500,1,12002,,,
misshandelanmälda,1,12003,,,
synts,1,12004,,,
uppmätta,1,12005,,,
6,1,12006,,,
4,1,12007,,,
2,1,12008,,,
0,1,12009,,,
tillkom,1,12010,,,
brås,1,12011,,,
metodbyte,1,12012,,,
1,1,12013,,,
skedde,1,12014,,,
avstår,1,12015,,,
självupplevda,1,12016,,,
restaurang,1,12017,,,
livsmnster,1,12018,,,
färdsätt,1,12019,,,
procent4,1,12020,,,
appendix,1,12021,,,
tabeller,1,12022,,,
201911,1,12023,,,
s94,1,12024,,,
antydan,1,12025,,,
mätpunkten,1,12026,,,
1619,1,12027,,,
49,1,12028,,,
boendeortens,1,12029,,,
storstadsregioner,1,12030,,,
svenskfdda,1,12031,,,
svenskfdd,1,12032,,,
frsenats,1,12033,,,
stoppats,1,12034,,,
straffrabatter,1,12035,,,
åklagarmyndigheten,1,12036,,,
belastningen,1,12037,,,
falla,1,12038,,,
kapacitetsbrist,1,12039,,,
häkten,1,12040,,,
anstalter,1,12041,,,
hemställa,1,12042,,,
ikraftträdandet,1,12043,,,
platsbehovet,1,12044,,,
minskat5,1,12045,,,
kontrollmjligheterna,1,12046,,,
intagna,1,12047,,,
straffrättsliga,1,12048,,,
särbehandlingen,1,12049,,,
1820,1,12050,,,
delmålet,1,12051,,,
ökat,1,12052,,,
klientflde,1,12053,,,
s29,1,12054,,,
vertygelsen,1,12055,,,
exkluderas,1,12056,,,
tillkännagavs,1,12057,,,
utrikes-och,1,12058,,,
integrerat,1,12059,,,
feminismens,1,12060,,,
dokumentet,1,12061,,,
usas,1,12062,,,
amerikanskt,1,12063,,,
utrikesoch,1,12064,,,
frtyck,1,12065,,,
undergräva,1,12066,,,
usa6,1,12067,,,
påminner,1,12068,,,
amerikanska,1,12069,,,
frtryckta,1,12070,,,
diskriminerade,1,12071,,,
termen,1,12072,,,
signalerar,1,12073,,,
exploatering,1,12074,,,
tillskrivs,1,12075,,,
rättigheter7,1,12076,,,
20192022,1,12077,,,
utelämnar,1,12078,,,
beskrivning,1,12079,,,
delarna,1,12080,,,
leading,1,12081,,,
through,1,12082,,,
civilian,1,12083,,,
power,1,12084,,,
first,1,12085,,,
s152,1,12086,,,
utblick,1,12087,,,
s3637,1,12088,,,
handlingsplanen,1,12089,,,
utrikesfrvaltningen,1,12090,,,
kvinnans,1,12091,,,
informationsprojekt,1,12092,,,
belgien,1,12093,,,
civilsamhälleskaraktär,1,12094,,,
she,1,12095,,,
decides,1,12096,,,
rsten,1,12097,,,
rstade,1,12098,,,
kvinnokommission,1,12099,,,
20178,1,12100,,,
frfoga,1,12101,,,
parlamentariker,1,12102,,,
tillsatts,1,12103,,,
klimatarbetet,1,12104,,,
bortse,1,12105,,,
tullar,1,12106,,,
ojämställda,1,12107,,,
utlämnar,1,12108,,,
uppoffringar,1,12109,,,
erkända,1,12110,,,
frtrycka,1,12111,,,
kroppar,1,12112,,,
omjligen,1,12113,,,
undgått,1,12114,,,
brutalt,1,12115,,,
icke-humant,1,12116,,,
välkomnade,1,12117,,,
kritiseras,1,12118,,,
frdms,1,12119,,,
civilsamhällesorganisationer,1,12120,,,
åtgärdsplan,1,12121,,,
inplanerade,1,12122,,,
verläggningar,1,12123,,,
trumpadministrationen,1,12124,,,
använt,1,12125,,,
institutionellt,1,12126,,,
repressiva,1,12127,,,
httpswwwsvtsenyheterinrikessverige-godkande-saudiarabien-i-fn-skvinnokommission,1,12128,,,
diskriminerar,1,12129,,,
frtrycker,1,12130,,,
redovisats,1,12131,,,
människorättsfrsvarare,1,12132,,,
skådats,1,12133,,,
svårighet,1,12134,,,
politikområden,1,12135,,,
reviderade,1,12136,,,
frordningen,1,12137,,,
instruktion,1,12138,,,
jämställdhetsintegrera,1,12139,,,
titta,1,12140,,,
mandatperioder,1,12141,,,
anlände,1,12142,,,
asylmigrationen,1,12143,,,
bestått,1,12144,,,
flyktingvågen,1,12145,,,
kartlagts,1,12146,,,
civilsamhällets,1,12147,,,
utelämnats9,1,12148,,,
markanta,1,12149,,,
knsskillnaderna,1,12150,,,
beviljades,1,12151,,,
653,1,12152,,,
801,1,12153,,,
nyetablerad,1,12154,,,
130,1,12155,,,
451,1,12156,,,
704,1,12157,,,
201712,1,12158,,,
2012,1,12159,,,
frdelat,1,12160,,,
emellertid,1,12161,,,
beviljad,1,12162,,,
snedfdelningen,1,12163,,,
ksbalansen,1,12164,,,
1749,1,12165,,,
00-talet,1,12166,,,
1.99E+15,1,12167,,,
19961999,1,12168,,,
2.00E+15,1,12169,,,
2.01E+15,1,12170,,,
2.01E+15,1,12171,,,
2.02E+15,1,12172,,,
frutspår,1,12173,,,
mansverskottet,1,12174,,,
medellivslängd,1,12175,,,
sverige10,1,12176,,,
frstärkts,1,12177,,,
17,1,12178,,,
anlänt,1,12179,,,
1063,1,12180,,,
1069,1,12181,,,
1081,1,12182,,,
1089,1,12183,,,
1096,1,12184,,,
1103,1,12185,,,
20åringar,1,12186,,,
1232,1,12187,,,
korrelerar,1,12188,,,
egendomskriminalitet,1,12189,,,
20192070,1,12190,,,
s6,1,12191,,,
knsgrad,1,12192,,,
brottsgraden,1,12193,,,
gäng11,1,12194,,,
utvecklingsprogrammet,1,12195,,,
jim,1,12196,,,
jämställdhetsmyndigheten,1,12197,,,
utvärderade,1,12198,,,
hans,1,12199,,,
asylberättelse,1,12200,,,
utreder,1,12201,,,
utfärdades,1,12202,,,
mannen12,1,12203,,,
frändrade,1,12204,,,
uppehållstillståndsärenden,1,12205,,,
målen13,1,12206,,,
httpswwwpoliticoeuarticleeuropes-man-problem,1,12207,,,
utvecklingsprogram,1,12208,,,
201914,1,12209,,,
s25,1,12210,,,
httpswwwriksdagensesvdokument-lagardokumentskriftlig-fragajamstalldmigrationh711156,1,12211,,,
utvärderats,1,12212,,,
slutsatserna,1,12213,,,
fsvagats,1,12214,,,
stdda,1,12215,,,
marginellt,1,12216,,,
sexualbrotten,1,12217,,,
jämställdhetsaspekten,1,12218,,,
omjliggr,1,12219,,,
utrikesfrvaltningens,1,12220,,,
ouppfyllda,1,12221,,,
arbetsmetoderna,1,12222,,,
uppställda,1,12223,,,
uppfsbacke,1,12224,,,
inkomstskillnaden,1,12225,,,
knsobalansen,1,12226,,,
konstatera,1,12227,,,
avhandlat,1,12228,,,
scenario,1,12229,,,
sammanhållningspolitiska,1,12230,,,
utopier,1,12231,,,
nsketänkande,1,12232,,,
människans,1,12233,,,
hennes,1,12234,,,
politikens,1,12235,,,
grunduppgift,1,12236,,,
individualitet,1,12237,,,
äldsta,1,12238,,,
ofdda,1,12239,,,
samhällsklasser,1,12240,,,
läger,1,12241,,,
välfärdssystemens,1,12242,,,
definierar,1,12243,,,
enskildas,1,12244,,,
språkkunskap,1,12245,,,
#NAME?,1,12246,,,
10e,1,12247,,,
utmärker,1,12248,,,
exceptionellt,1,12249,,,
pekats,1,12250,,,
resursen,1,12251,,,
samstämmig,1,12252,,,
engagemanget,1,12253,,,
reducerar,1,12254,,,
självkänslan,1,12255,,,
rättsprocesser,1,12256,,,
transaktionskostnader,1,12257,,,
kallats,1,12258,,,
guld,1,12259,,,
mekanismer,1,12260,,,
mt,1,12261,,,
vikingatidens,1,12262,,,
protestantismens,1,12263,,,
organisationslivets,1,12264,,,
1800-talet,1,12265,,,
bildat,1,12266,,,
samhällena,1,12267,,,
tillitens,1,12268,,,
uppbyggnad,1,12269,,,
bibehållande,1,12270,,,
rymmer,1,12271,,,
krackelerar,1,12272,,,
intet,1,12273,,,
tillitsnivåer,1,12274,,,
bidragssystem,1,12275,,,
samhällsekonomi,1,12276,,,
misstro,1,12277,,,
etablissemanget,1,12278,,,
glider,1,12279,,,
sammanhållningens,1,12280,,,
treenighet,1,12281,,,
glidit,1,12282,,,
motkraft,1,12283,,,
etablissemang,1,12284,,,
premierat,1,12285,,,
åtskillnad,1,12286,,,
provat,1,12287,,,
integrationsåtgärder,1,12288,,,
frespråkat,1,12289,,,
stadsoch,1,12290,,,
landsbygdsbor,1,12291,,,
inrikes,1,12292,,,
befästas,1,12293,,,
redas,1,12294,,,
belnas,1,12295,,,
beivras,1,12296,,,
värdeorienterad,1,12297,,,
plikterna,1,12298,,,
vade,1,12299,,,
brandsläckning,1,12300,,,
observation,1,12301,,,
rapportering,1,12302,,,
frstod,1,12303,,,
skapande,1,12304,,,
oersättlig,1,12305,,,
frenande,1,12306,,,
hävdar,1,12307,,,
transaktion,1,12308,,,
tjänstebolag,1,12309,,,
välfärdsmodellen,1,12310,,,
samlande,1,12311,,,
postnationellt,1,12312,,,
vänsterperspektiv,1,12313,,,
exkluderande,1,12314,,,
liberalt,1,12315,,,
hgerperspektiv,1,12316,,,
anklagar,1,12317,,,
otidsenligt,1,12318,,,
samhällsandan,1,12319,,,
parollen,1,12320,,,
’gr,1,12321,,,
kräv,1,12322,,,
rätt’,1,12323,,,
samhälles,1,12324,,,
samhällskroppen,1,12325,,,
militärtjänst,1,12326,,,
medborgarplikter,1,12327,,,
efterfljande,1,12328,,,
fullflja,1,12329,,,
plikttjänstgring,1,12330,,,
verbryggas,1,12331,,,
